,,□,百貨店（経理担当）,販売量の動き,・婦人服及びこども服関連は、前年売上を維持しているが、紳士服が苦戦している。食品催事においても物価高の影響により売上が芳しくない。
,,□,百貨店（営業担当）,お客様の様子,・毎年恒例の物産催事を３週連続で開催した。会場は混雑緩和のため入場整理券を発行していたが、連日開店前から整理券待ちの列ができ先行店内入場を行った。客も駐車場や会場の混雑を見越し、各時間帯の平日来店率が土日祝時間帯入店率を上回り、会場は連日行列であった。物産展催事場から全店への波及効果を目指し、各週イベントの開催により利用促進をしている。
,,□,百貨店（営業企画担当）,来客数の動き,・来客数の減少や購買マインドは変わらず悪い。
,,□,百貨店（業務担当）,お客様の様子,・客からは、何も変わらず物価だけ上がっており、誰のための物価高対策なのか分からないという声が多く、購買意欲はいまだ下がったままである。
,,□,スーパー（店長）,来客数の動き,・物価上昇率は高止まり状態でエンゲル係数は高まっている。食品以外の衣料や住居、余暇等が目的の来客数減少に歯止めが掛からない状況である。お買い得日には集中傾向が続き、セール日の指数がアップしているが、来店頻度は減少しており月間来客数は前年より減少又は横ばいとなっている。
,,□,スーパー（店員）,お客様の様子,・特価商材から売れており、高品質商品は値下げしないと売れない。
,,□,スーパー（総務担当）,販売量の動き,・各種食料品の値上げが続いていると、消費者の生活防衛意識はますます高くなり、買上点数が前年を下回る水準で推移している。
,,□,コンビニ（経営者）,来客数の動き,・景気改善に向かう要素が見当たらない。
,,□,コンビニ（経営者）,販売量の動き,・来客数は増加しているが、引き続き価格に敏感であるため、必要な物以外の購入をしない状況である。
,,□,コンビニ（エリア担当）,来客数の動き,・客のキャンペーンへの反応が良い。
,,□,コンビニ（エリア担当・店長）,販売量の動き,・商品の値上げがあり単価は伸びているが、来客数は伸び悩み、売上は前年から変わっていない。
,,□,衣料品専門店（店長）,お客様の様子,・景気は良くも悪くもなく、変わっていない。
,,□,衣料品専門店（取締役）,お客様の様子,・３か月前と比較すると新内閣発足で経済が良くなると希望がみられ、今まで買い控えをしていた客が、自分のための御褒美を購入する状況が見受けられる。
,,□,家電量販店（店長）,来客数の動き,・今月は季節要因もあり、来客数が前年の80％台が続いており回復する兆しがみえない。
,,□,家電量販店（店員）,来客数の動き,・ここ２～３か月の来客数は、前年比が70％程度で推移している。
,,□,乗用車販売店（従業員）,販売量の動き,・年末に向け買い控えが発生している。
,,□,住関連専門店（経営者）,販売量の動き,・今月は大きな催事はなかったが、売上は前年並みに推移しており、新規事業も順調に動いている。
,,□,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,販売量の動き,・今月の動向としては、継続して映画館が絶好調に推移しており、そこにけん引され当モールも全体的に好調な商況である。３か月前は今以上に映画館が高い水準で客の動員を記録していたため、現状の景気はやや落ちていたが、その頃と比べると新テナントも幾つか開業しており、トータルでは変わらない状況である。
